Relative File path,File name,Season,Episode,Actors,Characters,Keywords,Title,Size,Dimensions,Credit,Device make,Device model,Color space,Color profile,Focal length,Description,Alpha channel,Red eye,Metering mode,F number,Exposure program,Exposure time,Instructions
visual-media-imagery/MM/W_207_Unit_00925_RT.jpg,W_207_Unit_00925_RT.jpg,2,7,"Jeremy Crawford, Henry Cavill","Yarpen Zigrin, Geralt of Rivia",,,"26,1 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),120 mm,JM1_7506.NEF,No,No,Pattern,"f/4,5",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_207_Unit_00989_RT.jpg,W_207_Unit_00989_RT.jpg,2,7,Joey Batey,Jaskier,,,"11,9 MB",5408 x 3600,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),185 mm,JM1_7621.NEF,No,No,Pattern,"f/4,0",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_207_Unit_01023_RT.jpg,W_207_Unit_01023_RT.jpg,2,7,Jeremy Crawford,Yarpen Zigrin,"Duplicate, select",,"10,5 MB",5408 x 3600,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),200 mm,JM1_7689.NEF,No,No,Pattern,"f/5,0",Manual,1/125,(FSC:KV)
visual-media-imagery/MM/W_207_Unit_01113_RT.jpg,W_207_Unit_01113_RT.jpg,2,7,"Joey Batey, Henry Cavill","Jaskier, Geralt of Rivia",,,"24,4 MB",8256 x 5504,Jay Maidment,NIKON CORPORATION,NIKON Z 7,RGB,Adobe RGB (1998),155 mm,JM1_7844.NEF,No,No,Pattern,"f/6,3",Manual,1/200,(FSC:KV)
visual-media-imagery/MM/W_207_Unit_01998_RT.jpg,W_207_Unit_01998_RT.jpg,2,7,Anya Chalotra,Yennefer of Vengerberg,,,"4,2 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),112 mm,MMSA_24_11_2020CS86-11.dng,No,No,Pattern,"f/2,8",Manual,1/800,
visual-media-imagery/MM/W_207_Unit_02481_RT.jpg,W_207_Unit_02481_RT.jpg,2,7,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,,"5,9 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),68 mm,MMSA_25_11_2020CS87-67.dng,No,No,Pattern,"f/2,8",Manual,1/800,
visual-media-imagery/MM/W_207_Unit_02700_RT.jpg,W_207_Unit_02700_RT.jpg,2,7,"Joey Batey, Jeremy Crawford","Jaskier, Yarpen Zigrin",,,"1,5 MB",3936 x 2624,,,,RGB,sRGB,,,No,,,,,,
visual-media-imagery/MM/W_207_Unit_02779_RT.jpg,W_207_Unit_02779_RT.jpg,2,7,Joey Batey,Jaskier,,,"6,1 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),130 mm,MMSA_26_11_2020CS88-168.dng,No,No,Pattern,"f/2,8",Manual,1/1.000,
visual-media-imagery/MM/W_207_Unit_02799_RT.jpg,W_207_Unit_02799_RT.jpg,2,7,Jeremy Crawford,Yarpen Zigrin,,,"5,4 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),200 mm,MMSA_26_11_2020CS88-188.dng,No,No,Pattern,"f/2,8",Manual,1/1.000,
visual-media-imagery/MM/W_207_Unit_02864_RT.jpg,W_207_Unit_02864_RT.jpg,2,7,"Anya Chalotra, Henry Cavill","Yennefer of Vengerberg, Geralt of Rivia",,,"5,6 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),190 mm,MMSA_26_11_2020CS88-253.dng,No,No,Pattern,"f/2,8",Manual,1/500,
visual-media-imagery/MM/W_208_Unit_00289_RT.jpg,W_208_Unit_00289_RT.jpg,2,8,Anya Chalotra,Yennefer of Vengerberg,,,"4,8 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,MM_3_12_2020CS93SA-29.dng,No,No,Pattern,"f/2,8",Manual,1/100,FS: MP
visual-media-imagery/MM/W_208_Unit_00394_RT.jpg,W_208_Unit_00394_RT.jpg,2,8,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,,"4,9 MB",3936 x 2624,Susie Allnut,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),52 mm,MM_14_12_2020CS100SA-12.dng,No,No,Pattern,"f/2,8",Manual,1/125,FS: MP
visual-media-imagery/MM/W_208_Unit_00857_RT.jpg,W_208_Unit_00857_RT.jpg,2,8,"Henry Cavill, Freya Allan","Geralt of Rivia, Princess Cirilla 'Ciri' of Cintra",,,"4,7 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),58 mm,MM_28_01_2021CS109SSUSIEALLNUTT-238.dng,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_208_Unit_01052_RT.jpg,W_208_Unit_01052_RT.jpg,2,8,"Paul Bullion, Henry Cavill","Lambert, Geralt of Rivia",,,"4,6 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),40 mm,MM_29_01_2021CS110SSUSIEALLNUTT-315.dng,No,No,Pattern,"f/3,2",Manual,1/125,
visual-media-imagery/MM/W_208_Unit_01056_RT.jpg,W_208_Unit_01056_RT.jpg,2,8,"Kim Bodnia, Yasen Atour, Paul Bullion, Henry Cavill","Vesemir, Coen, Lambert, Geralt of Rivia",,,"6,7 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),24 mm,MM_29_01_2021CS110SSUSIEALLNUTT-319.dng,No,No,Pattern,"f/3,2",Manual,1/125,
visual-media-imagery/MM/W_208_Unit_01239_RT.jpg,W_208_Unit_01239_RT.jpg,2,8,"Yasen Atour, Kim Bodnia, Henry Cavill","Coen, Vesemir, Geralt of Rivia",,MYSTERIOUS MONSTERS SEASON 2,"8,3 MB",4699 x 3133,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),45 mm,MM_02_01_2021CS11SSUSIEALLNUTT-28.dng,No,No,Pattern,"f/2,8",Manual,1/100,(FSC: MK)
visual-media-imagery/MM/W_208_Unit_01326_RT.jpg,W_208_Unit_01326_RT.jpg,2,8,Henry Cavill,Geralt of Rivia,,MYSTERIOUS MONSTERS SEASON 2,"4,3 MB",3723 x 2482,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,MM_02_01_2021CS11SSUSIEALLNUTT-115.dng,No,No,Pattern,"f/2,8",Manual,1/125,(FSC: MK)
visual-media-imagery/MM/W_208_Unit_01582_RT.jpg,W_208_Unit_01582_RT.jpg,2,8,"Tom Canton, Mecia Simson, Kaine Zajaz","Filavandrel, Francesca Findabair, Gage",,MYSTERIOUS MONSTERS SEASON 2,"4,4 MB",3716 x 2477,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),63 mm,MM_06_02_2021CS116S116WSUSIEALLNUTT-171.dng,No,No,Pattern,"f/2,8",Manual,1/500,(FSC: MK)
visual-media-imagery/MM/W_208_Unit_02181_RT.jpg,W_208_Unit_02181_RT.jpg,2,8,"Henry Cavill, Freya Allan","Geralt of Rivia, Princess Cirilla 'Ciri' of Cintra",,,"9,8 MB",6048 x 3400,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,MM_22_02_2021CS128SSA-61.dng,No,No,Pattern,"f/2,8",Manual,1/160,
visual-media-imagery/MM/W_208_Unit_02278_RT.jpg,W_208_Unit_02278_RT.jpg,2,8,Henry Cavill,Geralt of Rivia,,,"4,5 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),29 mm,MM_22_02_2021CS128SSA-158.dng,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_208_Unit_02438_RT.jpg,W_208_Unit_02438_RT.jpg,2,8,"Henry Cavill, Kim Bodnia","Geralt of Rivia, Vesemir",,,"4,2 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),31 mm,MM_23_02_2021CS130SSA-68.dng,No,No,Pattern,"f/2,8",Manual,1/125,
visual-media-imagery/MM/W_208_Unit_03336_RT.jpg,W_208_Unit_03336_RT.jpg,2,8,"Henry Cavill, Kim Bodnia","Geralt of Rivia, Vesemir",,MYSTERIOUS MONSTERS SEASON 2,"3,6 MB",3545 x 2363,Susan Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),39 mm,MM_08_03_2021CS140-54.dng,No,No,Pattern,"f/2,8",Manual,1/100,(FSC: MK)
visual-media-imagery/MM/W_208_Unit_03384_RT.jpg,W_208_Unit_03384_RT.jpg,2,8,Anya Chalotra,Yennefer of Vengerberg,,MYSTERIOUS MONSTERS SEASON 2,"3,1 MB",3438 x 2292,Susan Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),48 mm,MM_09_03_2021CS141-34.dng,No,No,Pattern,"f/2,8",Manual,1/100,(FSC: MK)
visual-media-imagery/MM/W_208_Unit_04019_RT.jpg,W_208_Unit_04019_RT.jpg,2,8,"Anya Chalotra, Freya Allan, Henry Cavill","Yennefer of Vengerberg, Princess Cirilla 'Ciri' of Cintra, Geralt of Rivia",,MYSTERIOUS MONSTERS SEASON 2,"4,5 MB",3869 x 2579,Susan Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),53 mm,MM_12_03_2021CS144SA-132.dng,No,No,Pattern,"f/2,8",Manual,1/160,(FSC: MK)
visual-media-imagery/MM/W_208_Unit_04316_RT.jpg,W_208_Unit_04316_RT.jpg,2,8,"Anya Chalotra, Henry Cavill","Yennefer of Vengerberg, Geralt of Rivia",,MYSTERIOUS MONSTERS SEASON 2,"9,3 MB",5924 x 3330,Susan Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),44 mm,MM_15_03_2021CS145SA97.dng,No,No,Pattern,"f/2,8",Manual,1/125,(FSC: MK)
visual-media-imagery/EE/0300020.jpg,,3,,"Lauren Schmidt Hissrich, Freya Allan, Joey Batey","Princess Cirilla 'Ciri' of Cintra, Jaskier",,,"24,2 MB",8256 x 5504,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/THEWITCHER_S3_0001.jpg,THEWITCHER_S3_0001.jpg,3,,Henry Cavill,Geralt of Rivia,,,10 MB,3388 x 1906,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/THEWITCHER_S3_0003.jpg,THEWITCHER_S3_0003.jpg,3,,Anya Chalotra,Yennefer of Vengerberg,,,3 MB,3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/THEWITCHER_S3_0004.jpg,THEWITCHER_S3_0004.jpg,3,,"Joey Batey, Cassie Clare","Jaskier, Philippa Eilhart",,Everyone's Enemy,"6,1 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),42 mm,EE_11_05_2022CS26SA-356.dng,No,No,Pattern,"f/2,8",Manual,1/1.250,(FSC:RD)
visual-media-imagery/EE/THEWITCHER_S3_0005.jpg,THEWITCHER_S3_0005.jpg,3,,Freya Allan,Princess Cirilla 'Ciri' of Cintra,"Duplicate, Selects",Everyone's Enemy,"6,4 MB",3936 x 2624,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),58 mm,WE_29_06_2022B3CS62SA-121.dng,No,No,Pattern,"f/2,8",Manual,1/1.000,(FSC:RD)
visual-media-imagery/EE/The-Witcher-Geralt-Yennefer-and-Ciri.png,The-Witcher-Geralt-Yennefer-and-Ciri.png,3,,"Anya Chalotra, Freya Allan, Henry Cavill","Yennefer of Vengerberg, Princess Cirilla 'Ciri' of Cintra, Geralt of Rivia",,,"5,1 MB",2664 x 1424,,,,RGB,Color LCD,,,Yes,,,,,,
visual-media-imagery/EE/The_Witcher_n_S3_E4_00_08_02_11.jpg,The_Witcher_n_S3_E4_00_08_02_11.jpg,3,,"MyAnna Buring, Anya Chalotra","Tissaia de Vries, Yennefer of Vengerberg",,,"2,4 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/The_Witcher_n_S3_E4_00_11_55_20.png,The_Witcher_n_S3_E4_00_11_55_20.png,3,,Joey Batey,Jaskier,,,"19,5 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/The_Witcher_n_S3_E4_00_28_49_08.jpg,The_Witcher_n_S3_E4_00_28_49_08.jpg,3,,Henry Cavill,Geralt of Rivia,,,"2,4 MB",3840 x 1920,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/The_Witcher_n_S3_E8_00_54_31_04.jpg,The_Witcher_n_S3_E8_00_54_31_04.jpg,3,,Joey Batey,Jaskier,,,"2,4 MB",2668 x 1551,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/The_Witcher_season_3_Aretuza_model.jpg,The_Witcher_season_3_Aretuza_model.jpg,3,,,,,,"15,6 MB",8074 x 5383,KEVIN BAKER,NIKON CORPORATION,NIKON Z 9,RGB,Adobe RGB (1998),24 mm,,No,No,Pattern,"f/2,8",Manual,1/250,
visual-media-imagery/EE/The_Witcher_season_3_behind_the_scenes.jpg,The_Witcher_season_3_behind_the_scenes.jpg,3,,"Nathan Armakwei Laryea, Aisha Fabienne Ross, Anna Shaffer, Terence Maynard","Valdo Marx, Lydia van Bredevoort, Triss Merigold, Artorius Vigo",5,Everyones Enemy,"13,1 MB",6036 x 4024,Susan Allnutt/Netflix,NIKON CORPORATION,NIKON Z 6,RGB,sRGB IEC61966-2.1,24 mm,,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:RR)
visual-media-imagery/EE/ee_press_visit_087.jpg,ee_press_visit_087.jpg,3,,,,,,"18,8 MB",7974 x 5316,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/ee_press_visit_148.jpg,ee_press_visit_148.jpg,3,,,,,,"14,7 MB",6356 x 4237,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/mahesh-jadu-the-witcher-season-3-649eff4676750.jpg,mahesh-jadu-the-witcher-season-3-649eff4676750.jpg,3,,"Mahesh Jadu, MyAnna Buring","Vilgefortz of Roggeveen, Tissaia de Vries",,,"1,2 MB",3465 x 2310,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/EE_301_Unit_00937_RT.jpg,EE_301_Unit_00937_RT.jpg,3,1,Freya Allan,Princess Cirilla 'Ciri' of Cintra,,Everyones Enemy,"5,3 MB",3796 x 2531,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),64 mm,EE_04_04_2022CS3SA-259.dng,No,No,Pattern,"f/2,8",Manual,1/1.000,(FSC:RD)
visual-media-imagery/EE/EE_301_Unit_01006_RT.jpg,EE_301_Unit_01006_RT.jpg,3,1,"Henry Cavill, Freya Allan, Anya Chalotra","Geralt of Rivia, Princess Cirilla 'Ciri' of Cintra, Yennefer of Vengerberg",,Everyones Enemy,"4,7 MB",3337 x 2225,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Display P3,"27,5 mm",EE_04_04_2022CS3SA-328.dng,No,No,Pattern,"f/2,8",Manual,1/2.500,(FSC:RD)
visual-media-imagery/EE/EE_301_Unit_03674_RT.jpg,EE_301_Unit_03674_RT.jpg,3,1,Henry Cavill,Geralt of Rivia,,Everyone's Enemy,"4,4 MB",3578 x 2385,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),32 mm,EE_28_04_2022CS18SA-79.dng,No,No,Pattern,"f/2,8",Manual,1/250,(FSC:RD)
visual-media-imagery/EE/EE_301_Unit_04242_RT2__1_.jpg,EE_301_Unit_04242_RT2__1_.jpg,3,1,"Freya Allan, Henry Cavill, Anya Chalotra","Princess Cirilla 'Ciri' of Cintra, Geralt of Rivia, Yennefer of Vengerberg",,Everyone's Enemy,6 MB,3572 x 2381,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),"29,5 mm",EE_05_05_2022CS22SA-131.dng,No,No,Pattern,"f/2,8",Manual,1/3.200,(FSC:RD)
visual-media-imagery/EE/EE_302_Unit_00135_RT.jpg,EE_302_Unit_00135_RT.jpg,3,2,Henry Cavill,Geralt of Rivia,selects,Everyones Enemy,"12,8 MB",5320 x 3547,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),41 mm,EE_05_04_2022CS4SA-201.dng,No,No,Pattern,"f/2,8",Manual,1/250,(FSC:RD)
visual-media-imagery/EE/EE_302_Unit_00494_RT.jpg,EE_302_Unit_00494_RT.jpg,3,2,Bart Edwards,Duny / Emperor Emhyr var Emreis,,Everyone's Enemy,"6,2 MB",3836 x 2557,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),40 mm,EE_14_04_2022CS9SA346.DNG,No,No,Pattern,"f/2,8",Manual,1/200,(FSC:RD)
visual-media-imagery/EE/EE_302_Unit_01367_20_1__RT.jpg,EE_302_Unit_01367_20_1__RT.jpg,3,2,"Henry Cavill, Joey Batey","Geralt of Rivia, Jaskier",selects,Everyone's Enemy,"5,2 MB",3364 x 2243,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Display P3,70 mm,EE_11_05_2022CS26SA-11.dng,No,No,Pattern,"f/2,8",Manual,1/8.000,(FSC:RD)
visual-media-imagery/EE/EE_302_Unit_01867_RT.jpg,EE_302_Unit_01867_RT.jpg,3,2,"Graham McTavish, Cassie Clare","Sigismund Dijkstra, Philippa Eilhart",,Everyone's Enemy,"5,5 MB",3811 x 2541,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),49 mm,EE_16_05_2022CS30SA-163.dng,No,No,Pattern,"f/2,8",Manual,1/200,(FSC:RD)
visual-media-imagery/EE/EE_303_Unit_00742_RT.jpg,EE_303_Unit_00742_RT.jpg,3,3,Anya Chalotra,Yennefer of Vengerberg,,,4 MB,3484 x 2323,,,,RGB,sRGB IEC61966-2.1,,,No,,,,,,
visual-media-imagery/EE/EE_303_Unit_00836_RT.jpg,EE_303_Unit_00836_RT.jpg,3,3,MyAnna Buring,Tissaia de Vries,,Everyone's Enemy,"4,7 MB",3584 x 2389,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,EE_27_05_2022B2CS40SA-465.dng,No,No,Pattern,"f/2,8",Manual,1/80,(FSC:RD)
visual-media-imagery/EE/EE_303_Unit_01547_RT2.jpg,EE_303_Unit_01547_RT2.jpg,3,3,"Stuart Thompson, Freya Allan","Fabio Sachs, Princess Cirilla 'Ciri' of Cintra",,Everyone's Enemy,4 MB,3051 x 2034,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),70 mm,EE_07_06_2022B2CS45SA-137.dng,No,No,Pattern,"f/2,8",Manual,1/400,(FSC:RD)
visual-media-imagery/EE/EE_304_Unit_01228_RT.jpg,EE_304_Unit_01228_RT.jpg,3,4,Eamon Farren,Cahir,,Everyone's Enemy,"5,7 MB",3847 x 2565,Susie Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),69 mm,EE_10_06_2022B2CS48SA-158.dng,No,No,Pattern,"f/2,8",Manual,1/125,(FSC:RD)
visual-media-imagery/EE/EE_305_Unit_00012_RT.jpg,EE_305_Unit_00012_RT.jpg,3,5,Anya Chalotra,Yennefer of Vengerberg,,Everyones Enemy,"2,1 MB",2065 x 1377,Susan Allnutt,NIKON CORPORATION,NIKON Z 6,RGB,Adobe RGB (1998),24 mm,EE_15_07_2022B3CS75SA-12.dng,No,No,Pattern,"f/2,8",Manual,1/160,(FSC:RD)
